Date,Demographic Group,People with at least one dose,People who are fully vaccinated,Percent of group with at least one dose,Percent of group fully vaccinated,Census
2021-02-17,Ages_18-29_yrs,2854788,1497526,5.8,3,49352163
2021-02-16,Ages_18-29_yrs,2827206,1468995,5.7,3,49352163
2021-02-15,Ages_18-29_yrs,2799983,1443385,5.7,2.9,49352163
2021-02-14,Ages_18-29_yrs,2758934,1403975,5.6,2.8,49352163
2021-02-13,Ages_18-29_yrs,2696919,1329754,5.5,2.7,49352163
2021-02-12,Ages_18-29_yrs,2638767,1253160,5.3,2.5,49352163
2021-02-11,Ages_18-29_yrs,2591128,1188971,5.3,2.4,49352163
2021-02-10,Ages_18-29_yrs,2552769,1134177,5.2,2.3,49352163
2021-02-09,Ages_18-29_yrs,2509592,1082711,5.1,2.2,49352163
2021-02-08,Ages_18-29_yrs,2478670,1055867,5,2.1,49352163
2021-02-07,Ages_18-29_yrs,2438606,1015753,4.9,2.1,49352163
2021-02-06,Ages_18-29_yrs,2383004,943413,4.8,1.9,49352163
2021-02-05,Ages_18-29_yrs,2319552,868450,4.7,1.8,49352163
2021-02-04,Ages_18-29_yrs,2275636,812680,4.6,1.6,49352163
2021-02-03,Ages_18-29_yrs,2230723,757483,4.5,1.5,49352163
2021-02-02,Ages_18-29_yrs,2201905,726261,4.5,1.5,49352163
2021-02-01,Ages_18-29_yrs,2179504,711208,4.4,1.4,49352163
2021-01-31,Ages_18-29_yrs,2136523,680793,4.3,1.4,49352163
2021-01-30,Ages_18-29_yrs,2071005,634930,4.2,1.3,49352163
2021-01-29,Ages_18-29_yrs,2006775,583776,4.1,1.2,49352163
2021-01-28,Ages_18-29_yrs,1943547,525902,3.9,1.1,49352163
2021-01-27,Ages_18-29_yrs,1890644,475781,3.8,1,49352163
2021-01-26,Ages_18-29_yrs,1844185,437609,3.7,0.9,49352163
2021-01-25,Ages_18-29_yrs,1809089,423752,3.7,0.9,49352163
2021-01-24,Ages_18-29_yrs,1758769,404865,3.6,0.8,49352163
2021-01-23,Ages_18-29_yrs,1678691,380266,3.4,0.8,49352163
2021-01-22,Ages_18-29_yrs,1607664,349936,3.3,0.7,49352163
2021-01-21,Ages_18-29_yrs,1529259,309416,3.1,0.6,49352163
2021-01-20,Ages_18-29_yrs,1471703,280850,3,0.6,49352163
2021-01-19,Ages_18-29_yrs,1430216,263001,2.9,0.5,49352163
2021-01-18,Ages_18-29_yrs,1400272,255685,2.8,0.5,49352163
2021-01-17,Ages_18-29_yrs,1347027,247019,2.7,0.5,49352163
2021-01-16,Ages_18-29_yrs,1266602,231555,2.6,0.5,49352163
2021-01-15,Ages_18-29_yrs,1176967,209069,2.4,0.4,49352163
2021-01-14,Ages_18-29_yrs,1096679,176496,2.2,0.4,49352163
2021-01-13,Ages_18-29_yrs,1025027,140662,2.1,0.3,49352163
2021-01-12,Ages_18-29_yrs,965395,107837,2,0.2,49352163
2021-01-11,Ages_18-29_yrs,933751,95799,1.9,0.2,49352163
2021-01-10,Ages_18-29_yrs,889690,78617,1.8,0.2,49352163
2021-01-09,Ages_18-29_yrs,818717,46515,1.7,0.1,49352163
2021-01-08,Ages_18-29_yrs,747613,23457,1.5,0,49352163
2021-01-07,Ages_18-29_yrs,673273,10402,1.4,0,49352163
2021-01-06,Ages_18-29_yrs,610197,3908,1.2,0,49352163
2021-01-05,Ages_18-29_yrs,558995,1537,1.1,0,49352163
2021-01-04,Ages_18-29_yrs,540503,1396,1.1,0,49352163
2021-01-03,Ages_18-29_yrs,520740,1317,1.1,0,49352163
2021-01-02,Ages_18-29_yrs,503692,1265,1,0,49352163
2021-01-01,Ages_18-29_yrs,457820,1164,0.9,0,49352163
2020-12-31,Ages_18-29_yrs,389903,981,0.8,0,49352163
2020-12-30,Ages_18-29_yrs,335210,800,0.7,0,49352163
2020-12-29,Ages_18-29_yrs,287752,624,0.6,0,49352163
2020-12-28,Ages_18-29_yrs,272884,559,0.6,0,49352163
2020-12-27,Ages_18-29_yrs,260632,548,0.5,0,49352163
2020-12-26,Ages_18-29_yrs,251302,530,0.5,0,49352163
2020-12-25,Ages_18-29_yrs,226981,442,0.5,0,49352163
2020-12-24,Ages_18-29_yrs,173729,341,0.4,0,49352163
2020-12-23,Ages_18-29_yrs,127330,218,0.3,0,49352163
2020-12-22,Ages_18-29_yrs,94272,167,0.2,0,49352163
2020-12-21,Ages_18-29_yrs,78347,122,0.2,0,49352163
2020-12-20,Ages_18-29_yrs,58623,88,0.1,0,49352163
2020-12-19,Ages_18-29_yrs,28490,46,0.1,0,49352163
2020-12-18,Ages_18-29_yrs,10597,5,0,0,49352163
2020-12-17,Ages_18-29_yrs,2216,0,0,0,49352163
2020-12-16,Ages_18-29_yrs,172,0,0,0,49352163
2021-05-17,Ages_<18yrs,3103419,1396697,4.7,2.1,66335927
2021-05-16,Ages_<18yrs,2852890,1345976,4.3,2,66335927
2021-05-15,Ages_<18yrs,2605048,1288099,3.9,1.9,66335927
2021-05-14,Ages_<18yrs,2398816,1223644,3.6,1.8,66335927
2021-05-13,Ages_<18yrs,2340538,1166718,3.5,1.8,66335927
2021-05-12,Ages_<18yrs,2306986,1106209,3.5,1.7,66470007
2021-05-11,Ages_<18yrs,2281807,1059729,3.4,1.6,66470007
2021-05-10,Ages_<18yrs,2253060,1010103,3.4,1.5,66470007
2021-05-09,Ages_<18yrs,2216504,942852,3.3,1.4,66470007
2021-05-08,Ages_<18yrs,2176876,874150,3.3,1.3,66470007
2021-05-07,Ages_<18yrs,2136162,807907,3.2,1.2,66470007
2021-05-06,Ages_<18yrs,2085604,740960,3.1,1.1,66470007
2021-05-05,Ages_<18yrs,2042858,687763,3.1,1,66470007
2021-05-04,Ages_<18yrs,2011423,652967,3,1,66470007
2021-05-03,Ages_<18yrs,1990434,626120,3,0.9,66470007
2021-05-02,Ages_<18yrs,1960328,597074,2.9,0.9,66470007
2021-05-01,Ages_<18yrs,1912916,556667,2.9,0.8,66470007
2021-04-30,Ages_<18yrs,1844875,506243,2.8,0.8,66470007
2021-04-29,Ages_<18yrs,1791793,466286,2.7,0.7,66470007
2021-04-28,Ages_<18yrs,1738219,431965,2.6,0.6,66470007
2021-04-27,Ages_<18yrs,1690717,404126,2.5,0.6,66470007
2021-04-26,Ages_<18yrs,1643351,386413,2.5,0.6,66470007
2021-04-25,Ages_<18yrs,1573830,363411,2.4,0.5,66470007
2021-04-24,Ages_<18yrs,1504597,335723,2.3,0.5,66470007
2021-04-23,Ages_<18yrs,1433803,307365,2.2,0.5,66470007
2021-04-22,Ages_<18yrs,1368348,282454,2.1,0.4,66470007
2021-04-21,Ages_<18yrs,1302732,261690,2,0.4,66470007
2021-04-20,Ages_<18yrs,1246747,245083,1.9,0.4,66470007
2021-04-19,Ages_<18yrs,1199226,233759,1.8,0.4,66470007
2021-04-18,Ages_<18yrs,1137568,219658,1.7,0.3,66470007
2021-04-17,Ages_<18yrs,1055678,202930,1.6,0.3,66470007
2021-04-16,Ages_<18yrs,987877,187525,1.5,0.3,66470007
2021-04-15,Ages_<18yrs,922429,173595,1.4,0.3,66470007
2021-04-14,Ages_<18yrs,860841,160802,1.3,0.2,66470007
2021-04-13,Ages_<18yrs,811228,151523,1.2,0.2,66470007
2021-04-12,Ages_<18yrs,764263,144079,1.1,0.2,66470007
2021-04-11,Ages_<18yrs,714282,136118,1.1,0.2,66470007
2021-04-10,Ages_<18yrs,661096,126416,1,0.2,66470007
2021-04-09,Ages_<18yrs,607116,117296,0.9,0.2,66470007
2021-04-08,Ages_<18yrs,554063,108791,0.8,0.2,66470007
2021-04-07,Ages_<18yrs,511577,101515,0.8,0.2,66470007
2021-04-06,Ages_<18yrs,476587,95834,0.7,0.1,66470007
2021-04-05,Ages_<18yrs,402377,84065,0.6,0.1,66470007
2021-04-04,Ages_<18yrs,402266,84024,0.6,0.1,66470007
2021-04-03,Ages_<18yrs,401790,83669,0.6,0.1,66470007
2021-04-02,Ages_<18yrs,366211,78308,0.6,0.1,66470007
2021-04-01,Ages_<18yrs,335919,73657,0.5,0.1,66470007
2021-03-31,Ages_<18yrs,311012,70150,0.5,0.1,66470007
2021-03-30,Ages_<18yrs,291026,67088,0.4,0.1,66470007
2021-03-29,Ages_<18yrs,277398,64311,0.4,0.1,66470007
2021-03-28,Ages_<18yrs,259613,61179,0.4,0.1,66470007
2021-03-27,Ages_<18yrs,241525,58211,0.4,0.1,66470007
2021-03-26,Ages_<18yrs,223195,55137,0.3,0.1,66470007
2021-03-25,Ages_<18yrs,205653,52708,0.3,0.1,66470007
2021-03-24,Ages_<18yrs,192960,50657,0.3,0.1,66470007
2021-03-23,Ages_<18yrs,180627,48617,0.3,0.1,66470007
2021-03-22,Ages_<18yrs,172627,47192,0.3,0.1,66470007
2021-03-21,Ages_<18yrs,163380,45270,0.2,0.1,66470007
2021-03-20,Ages_<18yrs,151207,43056,0.2,0.1,66470007
2021-03-19,Ages_<18yrs,140364,41622,0.2,0.1,66470007
2021-03-18,Ages_<18yrs,131661,40387,0.2,0.1,66470007
2021-03-17,Ages_<18yrs,122835,38861,0.2,0.1,66470007
2021-03-16,Ages_<18yrs,116795,37837,0.2,0.1,66470007
2021-03-15,Ages_<18yrs,111326,36612,0.2,0.1,66470007
2021-03-14,Ages_<18yrs,105655,35484,0.2,0.1,66470007
2021-03-13,Ages_<18yrs,99562,34357,0.1,0.1,66470007
2021-03-12,Ages_<18yrs,92837,32906,0.1,0,66470007
2021-03-11,Ages_<18yrs,87368,31399,0.1,0,66470007
2021-03-10,Ages_<18yrs,83341,30618,0.1,0,66470007
2021-03-09,Ages_<18yrs,79739,29790,0.1,0,66470007
2021-03-08,Ages_<18yrs,76471,29071,0.1,0,66470007
2021-03-07,Ages_<18yrs,73224,28325,0.1,0,66470007
2021-03-06,Ages_<18yrs,69844,27421,0.1,0,66470007
2021-03-05,Ages_<18yrs,65768,26226,0.1,0,66470007
2021-03-04,Ages_<18yrs,62831,25295,0.1,0,66470007
2021-03-03,Ages_<18yrs,60765,24468,0.1,0,66470007
2021-03-02,Ages_<18yrs,58897,23761,0.1,0,66470007
2021-03-01,Ages_<18yrs,56536,22761,0.1,0,66470007
2021-02-28,Ages_<18yrs,54337,21938,0.1,0,66470007
2021-02-27,Ages_<18yrs,52084,20876,0.1,0,66470007
2021-02-26,Ages_<18yrs,50420,19994,0.1,0,66470007
2021-02-25,Ages_<18yrs,48219,19023,0.1,0,66470007
2021-02-24,Ages_<18yrs,46708,18113,0.1,0,66470007
2021-02-23,Ages_<18yrs,45619,17608,0.1,0,66470007
2021-02-22,Ages_<18yrs,44416,17080,0.1,0,66470007
2021-02-21,Ages_<18yrs,43207,16201,0.1,0,66470007
2021-02-20,Ages_<18yrs,42068,15100,0.1,0,66470007
2021-02-19,Ages_<18yrs,40978,14225,0.1,0,66470007
2021-02-18,Ages_<18yrs,39633,13452,0.1,0,66470007
2021-02-17,Ages_<18yrs,38772,12858,0.1,0,66470007
2021-02-16,Ages_<18yrs,38027,12493,0.1,0,66470007
2021-02-15,Ages_<18yrs,37280,12083,0.1,0,66470007
2021-02-14,Ages_<18yrs,36426,11535,0.1,0,66470007
2021-02-13,Ages_<18yrs,35122,10636,0.1,0,66470007
2021-02-12,Ages_<18yrs,33842,9717,0.1,0,66470007
2021-02-11,Ages_<18yrs,32775,8975,0,0,66470007
2021-02-10,Ages_<18yrs,31820,8379,0,0,66470007
2021-02-09,Ages_<18yrs,30823,7729,0,0,66470007
2021-02-08,Ages_<18yrs,29573,7348,0,0,66470007
2021-02-07,Ages_<18yrs,28640,6983,0,0,66470007
2021-02-06,Ages_<18yrs,27492,6410,0,0,66470007
2021-02-05,Ages_<18yrs,26175,5755,0,0,66470007
2021-02-04,Ages_<18yrs,25379,5309,0,0,66470007
2021-02-03,Ages_<18yrs,24519,4851,0,0,66470007
2021-02-02,Ages_<18yrs,23915,4569,0,0,66470007
2021-02-01,Ages_<18yrs,23339,4382,0,0,66470007
2021-01-31,Ages_<18yrs,22347,4011,0,0,66470007
2021-01-30,Ages_<18yrs,21156,3595,0,0,66470007
2021-01-29,Ages_<18yrs,20183,3244,0,0,66470007
2021-01-28,Ages_<18yrs,19073,2849,0,0,66470007
2021-01-27,Ages_<18yrs,18204,2469,0,0,66470007
2021-01-26,Ages_<18yrs,17423,2289,0,0,66470007
2021-01-25,Ages_<18yrs,16715,2160,0,0,66470007
2021-01-24,Ages_<18yrs,15811,2039,0,0,66470007
2021-01-23,Ages_<18yrs,14455,1830,0,0,66470007
2021-01-22,Ages_<18yrs,13386,1608,0,0,66470007
2021-01-21,Ages_<18yrs,12314,1317,0,0,66470007
2021-01-20,Ages_<18yrs,11606,1157,0,0,66470007
2021-01-19,Ages_<18yrs,11068,1039,0,0,66470007
2021-01-18,Ages_<18yrs,10609,987,0,0,66470007
2021-01-17,Ages_<18yrs,9714,914,0,0,66470007
2021-01-16,Ages_<18yrs,8913,847,0,0,66470007
2021-01-15,Ages_<18yrs,8194,742,0,0,66470007
2021-01-14,Ages_<18yrs,7363,597,0,0,66470007
2021-01-13,Ages_<18yrs,6792,472,0,0,66470007
2021-01-12,Ages_<18yrs,6231,355,0,0,66470007
2021-01-11,Ages_<18yrs,5831,315,0,0,66470007
2021-01-10,Ages_<18yrs,5417,246,0,0,66470007
2021-01-09,Ages_<18yrs,4845,175,0,0,66470007
2021-01-08,Ages_<18yrs,4430,97,0,0,66470007
2021-01-07,Ages_<18yrs,3956,61,0,0,66470007
2021-01-06,Ages_<18yrs,3224,30,0,0,66470007
2021-01-05,Ages_<18yrs,2842,18,0,0,66470007
2021-01-04,Ages_<18yrs,2679,16,0,0,66470007
2021-01-03,Ages_<18yrs,2524,16,0,0,66470007
2021-01-02,Ages_<18yrs,2360,15,0,0,66470007
2021-01-01,Ages_<18yrs,2072,15,0,0,66470007
2020-12-31,Ages_<18yrs,1718,13,0,0,66470007
2020-12-30,Ages_<18yrs,1432,12,0,0,66470007
2020-12-29,Ages_<18yrs,1211,9,0,0,66470007
2020-12-28,Ages_<18yrs,1097,9,0,0,66470007
2020-12-27,Ages_<18yrs,1016,9,0,0,66470007
2020-12-26,Ages_<18yrs,941,9,0,0,66470007
2020-12-25,Ages_<18yrs,829,8,0,0,66470007
2020-12-24,Ages_<18yrs,606,6,0,0,66470007
2020-12-23,Ages_<18yrs,433,5,0,0,66470007
2020-12-22,Ages_<18yrs,299,2,0,0,66470007
2020-12-21,Ages_<18yrs,235,2,0,0,66470007
2020-12-20,Ages_<18yrs,169,2,0,0,66470007
2020-12-19,Ages_<18yrs,69,2,0,0,66470007
2020-12-18,Ages_<18yrs,23,2,0,0,66470007
2020-12-17,Ages_<18yrs,2,1,0,0,66470007
2021-05-17,Age_unknown,20707,3365,0,0,0
2021-05-16,Age_unknown,20668,3348,0,0,0
2021-05-15,Age_unknown,20599,3331,0,0,0
2021-05-14,Age_unknown,36774,6062,0,0,0
2021-05-13,Age_unknown,35205,5801,0,0,0
2021-05-12,Age_unknown,33386,5422,0,0,0
2021-05-11,Age_unknown,31777,5018,0,0,0
2021-05-10,Age_unknown,28521,4331,0,0,0
2021-05-09,Age_unknown,24951,4070,0,0,0
2021-05-08,Age_unknown,22272,3701,0,0,0
2021-05-07,Age_unknown,20015,3109,0,0,0
2021-05-06,Age_unknown,19917,3055,0,0,0
2021-05-05,Age_unknown,19910,3058,0,0,0
2021-05-04,Age_unknown,19834,3029,0,0,0
2021-05-03,Age_unknown,19803,3017,0,0,0
2021-05-02,Age_unknown,19781,3011,0,0,0
2021-05-01,Age_unknown,19705,2982,0,0,0
2021-04-30,Age_unknown,19557,2936,0,0,0
2021-04-29,Age_unknown,19419,2887,0,0,0
2021-04-28,Age_unknown,19306,2856,0,0,0
2021-04-27,Age_unknown,19162,2825,0,0,0
2021-04-26,Age_unknown,19085,2802,0,0,0
2021-04-25,Age_unknown,19035,2776,0,0,0
2021-04-24,Age_unknown,18828,2746,0,0,0
2021-04-23,Age_unknown,18686,2727,0,0,0
2021-04-22,Age_unknown,18546,2686,0,0,0
2021-04-21,Age_unknown,18341,2659,0,0,0
2021-04-20,Age_unknown,17843,2637,0,0,0
2021-04-19,Age_unknown,17787,2619,0,0,0
2021-04-18,Age_unknown,17748,2599,0,0,0
2021-04-17,Age_unknown,17560,2566,0,0,0
2021-04-16,Age_unknown,17407,2519,0,0,0
2021-04-15,Age_unknown,17242,2475,0,0,0
2021-04-14,Age_unknown,17039,2414,0,0,0
2021-04-13,Age_unknown,16902,2374,0,0,0
2021-04-12,Age_unknown,16810,2344,0,0,0
2021-04-11,Age_unknown,16722,2315,0,0,0
2021-04-10,Age_unknown,16524,2260,0,0,0
2021-04-09,Age_unknown,16347,2192,0,0,0
2021-04-08,Age_unknown,16182,2141,0,0,0
2021-04-07,Age_unknown,16032,2074,0,0,0
2021-04-06,Age_unknown,15871,2036,0,0,0
2021-04-05,Age_unknown,15548,1918,0,0,0
2021-04-04,Age_unknown,15545,1918,0,0,0
2021-04-03,Age_unknown,15545,1917,0,0,0
2021-04-02,Age_unknown,15377,1860,0,0,0
2021-04-01,Age_unknown,15208,1813,0,0,0
2021-03-31,Age_unknown,14970,1699,0,0,0
2021-03-30,Age_unknown,14843,1660,0,0,0
2021-03-29,Age_unknown,14783,1647,0,0,0
2021-03-28,Age_unknown,14680,1629,0,0,0
2021-03-27,Age_unknown,14517,1589,0,0,0
2021-03-26,Age_unknown,14405,1568,0,0,0
2021-03-25,Age_unknown,14250,1536,0,0,0
2021-03-24,Age_unknown,14123,1513,0,0,0
2021-03-23,Age_unknown,13997,1475,0,0,0
2021-03-22,Age_unknown,13801,1449,0,0,0
2021-03-21,Age_unknown,13715,1423,0,0,0
2021-03-20,Age_unknown,13592,1407,0,0,0
2021-03-19,Age_unknown,13471,1383,0,0,0
2021-03-18,Age_unknown,13310,1356,0,0,0
2021-03-17,Age_unknown,13164,1331,0,0,0
2021-03-16,Age_unknown,13048,1295,0,0,0
2021-03-15,Age_unknown,12932,1279,0,0,0
2021-03-14,Age_unknown,12841,1272,0,0,0
2021-03-13,Age_unknown,12717,1246,0,0,0
2021-03-12,Age_unknown,12361,1194,0,0,0
2021-03-11,Age_unknown,12193,1170,0,0,0
2021-03-10,Age_unknown,11842,1144,0,0,0
2021-03-09,Age_unknown,11223,1116,0,0,0
2021-03-08,Age_unknown,11118,1087,0,0,0
2021-03-07,Age_unknown,11037,1075,0,0,0
2021-03-06,Age_unknown,10916,1058,0,0,0
2021-03-05,Age_unknown,10802,1039,0,0,0
2021-03-04,Age_unknown,10675,1030,0,0,0
2021-03-03,Age_unknown,10426,953,0,0,0
2021-03-02,Age_unknown,10349,940,0,0,0
2021-03-01,Age_unknown,10295,935,0,0,0
2021-02-28,Age_unknown,10243,917,0,0,0
2021-02-27,Age_unknown,10067,897,0,0,0
2021-02-26,Age_unknown,9905,870,0,0,0
2021-02-25,Age_unknown,9833,855,0,0,0
2021-02-24,Age_unknown,9759,839,0,0,0
2021-02-23,Age_unknown,9694,832,0,0,0
2021-02-22,Age_unknown,9675,830,0,0,0
2021-02-21,Age_unknown,9641,820,0,0,0
2021-02-20,Age_unknown,9577,801,0,0,0
2021-02-19,Age_unknown,9529,777,0,0,0
2021-02-18,Age_unknown,9448,749,0,0,0
2021-02-17,Age_unknown,9393,735,0,0,0
2021-02-16,Age_unknown,9345,732,0,0,0
2021-02-15,Age_unknown,9300,731,0,0,0
2021-02-14,Age_unknown,9255,728,0,0,0
2021-02-13,Age_unknown,9180,718,0,0,0
2021-02-12,Age_unknown,8911,622,0,0,0
2021-02-11,Age_unknown,8584,434,0,0,0
2021-02-10,Age_unknown,8265,309,0,0,0
2021-02-09,Age_unknown,7890,206,0,0,0
2021-02-08,Age_unknown,7794,200,0,0,0
2021-02-07,Age_unknown,7755,195,0,0,0
2021-02-06,Age_unknown,7567,182,0,0,0
2021-02-05,Age_unknown,7249,175,0,0,0
2021-02-04,Age_unknown,6849,163,0,0,0
2021-02-03,Age_unknown,6537,153,0,0,0
2021-02-02,Age_unknown,6207,146,0,0,0
2021-02-01,Age_unknown,6162,145,0,0,0
2021-01-31,Age_unknown,6083,139,0,0,0
2021-01-30,Age_unknown,5979,131,0,0,0
2021-01-29,Age_unknown,3884,76,0,0,0
2021-01-28,Age_unknown,3384,65,0,0,0
2021-01-27,Age_unknown,3205,54,0,0,0
2021-01-26,Age_unknown,3058,53,0,0,0
2021-01-25,Age_unknown,3026,48,0,0,0
2021-01-24,Age_unknown,2949,47,0,0,0
2021-01-23,Age_unknown,2853,45,0,0,0
2021-01-22,Age_unknown,2685,42,0,0,0
2021-01-21,Age_unknown,2424,40,0,0,0
2021-01-20,Age_unknown,2323,33,0,0,0
2021-01-19,Age_unknown,2279,32,0,0,0
2021-01-18,Age_unknown,2261,32,0,0,0
2021-01-17,Age_unknown,2198,32,0,0,0
2021-01-16,Age_unknown,2120,32,0,0,0
2021-01-15,Age_unknown,1631,26,0,0,0
2021-01-14,Age_unknown,1377,22,0,0,0
2021-01-13,Age_unknown,1109,17,0,0,0
2021-01-12,Age_unknown,914,13,0,0,0
2021-01-11,Age_unknown,890,13,0,0,0
2021-01-10,Age_unknown,874,12,0,0,0
2021-01-09,Age_unknown,815,10,0,0,0
2021-01-08,Age_unknown,766,6,0,0,0
2021-01-07,Age_unknown,732,2,0,0,0
2021-01-06,Age_unknown,696,1,0,0,0
2021-01-05,Age_unknown,568,0,0,0,0
2021-01-04,Age_unknown,500,0,0,0,0
2021-01-03,Age_unknown,432,0,0,0,0
2021-01-02,Age_unknown,384,0,0,0,0
2021-01-01,Age_unknown,195,0,0,0,0
2020-12-31,Age_unknown,186,0,0,0,0
2020-12-30,Age_unknown,145,0,0,0,0
2020-12-29,Age_unknown,136,0,0,0,0
2020-12-28,Age_unknown,127,0,0,0,0
2020-12-27,Age_unknown,124,0,0,0,0
2020-12-26,Age_unknown,123,0,0,0,0
2020-12-25,Age_unknown,119,0,0,0,0
2020-12-24,Age_unknown,110,0,0,0,0
2020-12-23,Age_unknown,93,0,0,0,0
2020-12-22,Age_unknown,86,0,0,0,0
2020-12-21,Age_unknown,67,0,0,0,0
2020-12-20,Age_unknown,44,0,0,0,0
2020-12-19,Age_unknown,28,0,0,0,0
2020-12-18,Age_unknown,4,0,0,0,0
2021-05-17,Age_known,145829735,114352605,0,0,0
2021-05-16,Age_known,145206647,113598481,0,0,0
2021-05-15,Age_known,144405092,112499021,0,0,0
2021-05-14,Age_known,143500818,111096382,0,0,0
2021-05-13,Age_known,142925307,109922551,0,0,0
2021-05-12,Age_known,142316998,108642141,0,0,0
2021-05-11,Age_known,141830275,107664757,0,0,0
2021-05-10,Age_known,141253461,106719817,0,0,0
2021-05-09,Age_known,140583199,105511565,0,0,0
2021-05-08,Age_known,139826137,103993188,0,0,0
2021-05-07,Age_known,138981199,102361018,0,0,0
2021-05-06,Age_known,137974264,100558085,0,0,0
2021-05-05,Age_known,137236167,99095832,0,0,0
2021-05-04,Age_known,136621820,98035382,0,0,0
2021-05-03,Age_known,136256657,97428700,0,0,0
2021-05-02,Age_known,135815681,96744554,0,0,0
2021-05-01,Age_known,135022833,95486703,0,0,0
2021-04-30,Age_known,133719511,93631895,0,0,0
2021-04-29,Age_known,132672677,92099787,0,0,0
2021-04-28,Age_known,131636954,90634065,0,0,0
2021-04-27,Age_known,130741969,89430806,0,0,0
2021-04-26,Age_known,130025528,88660201,0,0,0
2021-04-25,Age_known,129075388,87597234,0,0,0
2021-04-24,Age_known,127818349,86007053,0,0,0
2021-04-23,Age_known,126474935,84239713,0,0,0
2021-04-22,Age_known,125140141,82484173,0,0,0
2021-04-21,Age_known,123883028,80975842,0,0,0
2021-04-20,Age_known,122778742,79717635,0,0,0
2021-04-19,Age_known,121888977,78929657,0,0,0
2021-04-18,Age_known,120915079,77929747,0,0,0
2021-04-17,Age_known,119230435,76183676,0,0,0
2021-04-16,Age_known,117548505,74417813,0,0,0
2021-04-15,Age_known,115652404,72629149,0,0,0
2021-04-14,Age_known,113895342,70962566,0,0,0
2021-04-13,Age_known,112190645,69527656,0,0,0
2021-04-12,Age_known,110858042,68386239,0,0,0
2021-04-11,Age_known,109379886,67040798,0,0,0
2021-04-10,Age_known,107444283,65235848,0,0,0
2021-04-09,Age_known,105205783,63212249,0,0,0
2021-04-08,Age_known,103042070,61404986,0,0,0
2021-04-07,Age_known,101152211,59774762,0,0,0
2021-04-06,Age_known,99607888,58465897,0,0,0
2021-04-05,Age_known,95924144,55561780,0,0,0
2021-04-04,Age_known,95913220,55540606,0,0,0
2021-04-03,Age_known,95882341,55487442,0,0,0
2021-04-02,Age_known,93729946,53808615,0,0,0
2021-04-01,Age_known,91565581,52208560,0,0,0
2021-03-31,Age_known,89762725,50908427,0,0,0
2021-03-30,Age_known,88347368,49840043,0,0,0
2021-03-29,Age_known,87448659,49134092,0,0,0
2021-03-28,Age_known,86186510,48175391,0,0,0
2021-03-27,Age_known,84403192,46820537,0,0,0
2021-03-26,Age_known,82410647,45499572,0,0,0
2021-03-25,Age_known,80367929,44331562,0,0,0
2021-03-24,Age_known,78672314,43395730,0,0,0
2021-03-23,Age_known,77113595,42572806,0,0,0
2021-03-22,Age_known,76035016,41985186,0,0,0
2021-03-21,Age_known,74756045,41256713,0,0,0
2021-03-20,Age_known,72837310,40207384,0,0,0
2021-03-19,Age_known,70856464,39144148,0,0,0
2021-03-18,Age_known,69270824,38228360,0,0,0
2021-03-17,Age_known,67619272,37268438,0,0,0
2021-03-16,Age_known,66246026,36353611,0,0,0
2021-03-15,Age_known,65261658,35674446,0,0,0
2021-03-14,Age_known,64070386,34848642,0,0,0
2021-03-13,Age_known,62430357,33808685,0,0,0
2021-03-12,Age_known,60212473,32479875,0,0,0
2021-03-11,Age_known,58538599,31325620,0,0,0
2021-03-10,Age_known,57069985,30380385,0,0,0
2021-03-09,Age_known,55877917,29651970,0,0,0
2021-03-08,Age_known,54970951,29108637,0,0,0
2021-03-07,Age_known,53939666,28439572,0,0,0
2021-03-06,Age_known,52506116,27499211,0,0,0
2021-03-05,Age_known,50856852,26470068,0,0,0
2021-03-04,Age_known,49497352,25612998,0,0,0
2021-03-03,Age_known,48425681,24857740,0,0,0
2021-03-02,Age_known,47446082,24175665,0,0,0
2021-03-01,Age_known,46605306,23688140,0,0,0
2021-02-28,Age_known,45659113,22988659,0,0,0
2021-02-27,Age_known,44420299,21995208,0,0,0
2021-02-26,Age_known,43239751,20961841,0,0,0
2021-02-25,Age_known,42217241,19987358,0,0,0
2021-02-24,Age_known,41418879,19177001,0,0,0
2021-02-23,Age_known,40773199,18534654,0,0,0
2021-02-22,Age_known,40408212,18148294,0,0,0
2021-02-21,Age_known,39921265,17587068,0,0,0
2021-02-20,Age_known,39140626,16659133,0,0,0
2021-02-19,Age_known,38359611,15832197,0,0,0
2021-02-18,Age_known,37433308,14981485,0,0,0
2021-02-17,Age_known,36712967,14304016,0,0,0
2021-02-16,Age_known,36149508,13887366,0,0,0
2021-02-15,Age_known,35634864,13524249,0,0,0
2021-02-14,Age_known,34859549,13002170,0,0,0
2021-02-13,Age_known,33704124,12063546,0,0,0
2021-02-12,Age_known,32566268,11137391,0,0,0
2021-02-11,Age_known,31567009,10312372,0,0,0
2021-02-10,Age_known,30747772,9670543,0,0,0
2021-02-09,Age_known,29932401,9081458,0,0,0
2021-02-08,Age_known,29402022,8777437,0,0,0
2021-02-07,Age_known,28707076,8432055,0,0,0
2021-02-06,Age_known,27626158,7710791,0,0,0
2021-02-05,Age_known,26411829,6960025,0,0,0
2021-02-04,Age_known,25519532,6444944,0,0,0
2021-02-03,Age_known,24694255,5949121,0,0,0
2021-02-02,Age_known,24090148,5644282,0,0,0
2021-02-01,Age_known,23676154,5505221,0,0,0
